rank,cluster_id,cluster_profile_count,cluster_profiles_covered,canonical_rule_id,canonical_rule_title,rule_id,rule_title,rule_severity,rule_profiles,rule_profile_count,sim_to_canonical,is_canonical
4,29,19,anssi_bp28_enhanced|anssi_bp28_high|anssi_bp28_intermediary|anssi_bp28_minimal|ccn_advanced|ccn_basic|ccn_intermediate|cis|cis_server_l1|cis_workstation_l1|cis_workstation_l2|cui|e8|hipaa|ism_o|ospp|pci-dss|stig|stig_gui,xccdf_org.ssgproject.content_rule_accounts_passwords_pam_faillock_unlock_time,Set Lockout Time for Failed Password Attempts,xccdf_org.ssgproject.content_rule_file_permissions_unauthorized_suid,Ensure All SUID Executables Are Authorized,medium,anssi_bp28_enhanced|anssi_bp28_high|anssi_bp28_intermediary|anssi_bp28_minimal|e8|ism_o,6,0.9187,no
4,29,19,anssi_bp28_enhanced|anssi_bp28_high|anssi_bp28_intermediary|anssi_bp28_minimal|ccn_advanced|ccn_basic|ccn_intermediate|cis|cis_server_l1|cis_workstation_l1|cis_workstation_l2|cui|e8|hipaa|ism_o|ospp|pci-dss|stig|stig_gui,xccdf_org.ssgproject.content_rule_accounts_passwords_pam_faillock_unlock_time,Set Lockout Time for Failed Password Attempts,xccdf_org.ssgproject.content_rule_sshd_set_max_auth_tries,Set SSH authentication attempt limit,medium,cis|cis_server_l1|cis_workstation_l1|cis_workstation_l2|ism_o|pci-dss,6,0.923,no
4,29,19,anssi_bp28_enhanced|anssi_bp28_high|anssi_bp28_intermediary|anssi_bp28_minimal|ccn_advanced|ccn_basic|ccn_intermediate|cis|cis_server_l1|cis_workstation_l1|cis_workstation_l2|cui|e8|hipaa|ism_o|ospp|pci-dss|stig|stig_gui,xccdf_org.ssgproject.content_rule_accounts_passwords_pam_faillock_unlock_time,Set Lockout Time for Failed Password Attempts,xccdf_org.ssgproject.content_rule_banner_etc_issue_net,Modify the System Login Banner for Remote Connections,medium,ccn_advanced|ccn_basic|ccn_intermediate|cis|cis_server_l1|cis_workstation_l1|cis_workstation_l2,7,0.886,no
4,29,19,anssi_bp28_enhanced|anssi_bp28_high|anssi_bp28_intermediary|anssi_bp28_minimal|ccn_advanced|ccn_basic|ccn_intermediate|cis|cis_server_l1|cis_workstation_l1|cis_workstation_l2|cui|e8|hipaa|ism_o|ospp|pci-dss|stig|stig_gui,xccdf_org.ssgproject.content_rule_accounts_passwords_pam_faillock_unlock_time,Set Lockout Time for Failed Password Attempts,xccdf_org.ssgproject.content_rule_banner_etc_motd,Modify the System Message of the Day Banner,medium,ccn_advanced|ccn_basic|ccn_intermediate|cis|cis_server_l1|cis_workstation_l1|cis_workstation_l2,7,0.884,no
4,29,19,anssi_bp28_enhanced|anssi_bp28_high|anssi_bp28_intermediary|anssi_bp28_minimal|ccn_advanced|ccn_basic|ccn_intermediate|cis|cis_server_l1|cis_workstation_l1|cis_workstation_l2|cui|e8|hipaa|ism_o|ospp|pci-dss|stig|stig_gui,xccdf_org.ssgproject.content_rule_accounts_passwords_pam_faillock_unlock_time,Set Lockout Time for Failed Password Attempts,xccdf_org.ssgproject.content_rule_accounts_password_pam_pwhistory_remember_password_auth,Limit Password Reuse: password-auth,medium,cis|cis_server_l1|cis_workstation_l1|cis_workstation_l2|pci-dss|stig|stig_gui,7,0.9409,no
4,29,19,anssi_bp28_enhanced|anssi_bp28_high|anssi_bp28_intermediary|anssi_bp28_minimal|ccn_advanced|ccn_basic|ccn_intermediate|cis|cis_server_l1|cis_workstation_l1|cis_workstation_l2|cui|e8|hipaa|ism_o|ospp|pci-dss|stig|stig_gui,xccdf_org.ssgproject.content_rule_accounts_passwords_pam_faillock_unlock_time,Set Lockout Time for Failed Password Attempts,xccdf_org.ssgproject.content_rule_accounts_password_pam_pwhistory_remember_system_auth,Limit Password Reuse: system-auth,medium,cis|cis_server_l1|cis_workstation_l1|cis_workstation_l2|pci-dss|stig|stig_gui,7,0.9406,no
4,29,19,anssi_bp28_enhanced|anssi_bp28_high|anssi_bp28_intermediary|anssi_bp28_minimal|ccn_advanced|ccn_basic|ccn_intermediate|cis|cis_server_l1|cis_workstation_l1|cis_workstation_l2|cui|e8|hipaa|ism_o|ospp|pci-dss|stig|stig_gui,xccdf_org.ssgproject.content_rule_accounts_passwords_pam_faillock_unlock_time,Set Lockout Time for Failed Password Attempts,xccdf_org.ssgproject.content_rule_accounts_passwords_pam_faillock_deny_root,Configure the root Account for Failed Password Attempts,medium,anssi_bp28_enhanced|anssi_bp28_high|anssi_bp28_intermediary|anssi_bp28_minimal|ism_o|stig|stig_gui,7,0.9784,no
4,29,19,anssi_bp28_enhanced|anssi_bp28_high|anssi_bp28_intermediary|anssi_bp28_minimal|ccn_advanced|ccn_basic|ccn_intermediate|cis|cis_server_l1|cis_workstation_l1|cis_workstation_l2|cui|e8|hipaa|ism_o|ospp|pci-dss|stig|stig_gui,xccdf_org.ssgproject.content_rule_accounts_passwords_pam_faillock_unlock_time,Set Lockout Time for Failed Password Attempts,xccdf_org.ssgproject.content_rule_account_disable_post_pw_expiration,Set Account Expiration Following Inactivity,medium,cis|cis_server_l1|cis_workstation_l1|cis_workstation_l2|pci-dss|stig|stig_gui,7,0.9262,no
4,29,19,anssi_bp28_enhanced|anssi_bp28_high|anssi_bp28_intermediary|anssi_bp28_minimal|ccn_advanced|ccn_basic|ccn_intermediate|cis|cis_server_l1|cis_workstation_l1|cis_workstation_l2|cui|e8|hipaa|ism_o|ospp|pci-dss|stig|stig_gui,xccdf_org.ssgproject.content_rule_accounts_passwords_pam_faillock_unlock_time,Set Lockout Time for Failed Password Attempts,xccdf_org.ssgproject.content_rule_ensure_root_password_configured,Ensure Authentication Required for Single User Mode,medium,ccn_advanced|ccn_intermediate|cis|cis_server_l1|cis_workstation_l1|cis_workstation_l2|pci-dss,7,0.9112,no
4,29,19,anssi_bp28_enhanced|anssi_bp28_high|anssi_bp28_intermediary|anssi_bp28_minimal|ccn_advanced|ccn_basic|ccn_intermediate|cis|cis_server_l1|cis_workstation_l1|cis_workstation_l2|cui|e8|hipaa|ism_o|ospp|pci-dss|stig|stig_gui,xccdf_org.ssgproject.content_rule_accounts_passwords_pam_faillock_unlock_time,Set Lockout Time for Failed Password Attempts,xccdf_org.ssgproject.content_rule_security_patches_up_to_date,Ensure Software Patches Installed,medium,anssi_bp28_enhanced|anssi_bp28_high|anssi_bp28_intermediary|anssi_bp28_minimal|e8|ism_o|pci-dss|stig|stig_gui,9,0.8623,no
4,29,19,anssi_bp28_enhanced|anssi_bp28_high|anssi_bp28_intermediary|anssi_bp28_minimal|ccn_advanced|ccn_basic|ccn_intermediate|cis|cis_server_l1|cis_workstation_l1|cis_workstation_l2|cui|e8|hipaa|ism_o|ospp|pci-dss|stig|stig_gui,xccdf_org.ssgproject.content_rule_accounts_passwords_pam_faillock_unlock_time,Set Lockout Time for Failed Password Attempts,xccdf_org.ssgproject.content_rule_banner_etc_issue,Modify the System Login Banner,medium,ccn_advanced|ccn_basic|ccn_intermediate|cis|cis_server_l1|cis_workstation_l1|cis_workstation_l2|stig|stig_gui,9,0.8849,no
4,29,19,anssi_bp28_enhanced|anssi_bp28_high|anssi_bp28_intermediary|anssi_bp28_minimal|ccn_advanced|ccn_basic|ccn_intermediate|cis|cis_server_l1|cis_workstation_l1|cis_workstation_l2|cui|e8|hipaa|ism_o|ospp|pci-dss|stig|stig_gui,xccdf_org.ssgproject.content_rule_accounts_passwords_pam_faillock_unlock_time,Set Lockout Time for Failed Password Attempts,xccdf_org.ssgproject.content_rule_accounts_passwords_pam_faillock_interval,Set Interval For Counting Failed Password Attempts,medium,anssi_bp28_enhanced|anssi_bp28_high|anssi_bp28_intermediary|anssi_bp28_minimal|cui|ism_o|ospp|stig|stig_gui,9,0.9846,no
4,29,19,anssi_bp28_enhanced|anssi_bp28_high|anssi_bp28_intermediary|anssi_bp28_minimal|ccn_advanced|ccn_basic|ccn_intermediate|cis|cis_server_l1|cis_workstation_l1|cis_workstation_l2|cui|e8|hipaa|ism_o|ospp|pci-dss|stig|stig_gui,xccdf_org.ssgproject.content_rule_accounts_passwords_pam_faillock_unlock_time,Set Lockout Time for Failed Password Attempts,xccdf_org.ssgproject.content_rule_set_password_hashing_algorithm_passwordauth,Set PAM''s Password Hashing Algorithm - password-auth,medium,ccn_advanced|ccn_basic|ccn_intermediate|cis|cis_server_l1|cis_workstation_l1|cis_workstation_l2|stig|stig_gui,9,0.9356,no
4,29,19,anssi_bp28_enhanced|anssi_bp28_high|anssi_bp28_intermediary|anssi_bp28_minimal|ccn_advanced|ccn_basic|ccn_intermediate|cis|cis_server_l1|cis_workstation_l1|cis_workstation_l2|cui|e8|hipaa|ism_o|ospp|pci-dss|stig|stig_gui,xccdf_org.ssgproject.content_rule_accounts_passwords_pam_faillock_unlock_time,Set Lockout Time for Failed Password Attempts,xccdf_org.ssgproject.content_rule_sudo_require_reauthentication,Require Re-Authentication When Using the sudo Command,medium,ccn_advanced|ccn_basic|ccn_intermediate|cis|cis_server_l1|cis_workstation_l1|cis_workstation_l2|pci-dss|stig|stig_gui,10,0.9507,no
4,29,19,anssi_bp28_enhanced|anssi_bp28_high|anssi_bp28_intermediary|anssi_bp28_minimal|ccn_advanced|ccn_basic|ccn_intermediate|cis|cis_server_l1|cis_workstation_l1|cis_workstation_l2|cui|e8|hipaa|ism_o|ospp|pci-dss|stig|stig_gui,xccdf_org.ssgproject.content_rule_accounts_passwords_pam_faillock_unlock_time,Set Lockout Time for Failed Password Attempts,xccdf_org.ssgproject.content_rule_set_password_hashing_algorithm_logindefs,Set Password Hashing Algorithm in /etc/login.defs,medium,ccn_advanced|ccn_basic|ccn_intermediate|cis|cis_server_l1|cis_workstation_l1|cis_workstation_l2|pci-dss|stig|stig_gui,10,0.8824,no
4,29,19,anssi_bp28_enhanced|anssi_bp28_high|anssi_bp28_intermediary|anssi_bp28_minimal|ccn_advanced|ccn_basic|ccn_intermediate|cis|cis_server_l1|cis_workstation_l1|cis_workstation_l2|cui|e8|hipaa|ism_o|ospp|pci-dss|stig|stig_gui,xccdf_org.ssgproject.content_rule_accounts_passwords_pam_faillock_unlock_time,Set Lockout Time for Failed Password Attempts,xccdf_org.ssgproject.content_rule_sshd_set_keepalive,Set SSH Client Alive Count Max,medium,ccn_advanced|ccn_basic|ccn_intermediate|cis|cis_server_l1|cis_workstation_l1|cis_workstation_l2|pci-dss|stig|stig_gui,10,0.9145,no
4,29,19,anssi_bp28_enhanced|anssi_bp28_high|anssi_bp28_intermediary|anssi_bp28_minimal|ccn_advanced|ccn_basic|ccn_intermediate|cis|cis_server_l1|cis_workstation_l1|cis_workstation_l2|cui|e8|hipaa|ism_o|ospp|pci-dss|stig|stig_gui,xccdf_org.ssgproject.content_rule_accounts_passwords_pam_faillock_unlock_time,Set Lockout Time for Failed Password Attempts,xccdf_org.ssgproject.content_rule_sshd_set_idle_timeout,Set SSH Client Alive Interval,medium,ccn_advanced|ccn_basic|ccn_intermediate|cis|cis_server_l1|cis_workstation_l1|cis_workstation_l2|pci-dss|stig|stig_gui,10,0.949,no
4,29,19,anssi_bp28_enhanced|anssi_bp28_high|anssi_bp28_intermediary|anssi_bp28_minimal|ccn_advanced|ccn_basic|ccn_intermediate|cis|cis_server_l1|cis_workstation_l1|cis_workstation_l2|cui|e8|hipaa|ism_o|ospp|pci-dss|stig|stig_gui,xccdf_org.ssgproject.content_rule_accounts_passwords_pam_faillock_unlock_time,Set Lockout Time for Failed Password Attempts,xccdf_org.ssgproject.content_rule_file_permissions_unauthorized_world_writable,Ensure No World-Writable Files Exist,medium,anssi_bp28_enhanced|anssi_bp28_high|anssi_bp28_intermediary|anssi_bp28_minimal|cis|cis_server_l1|cis_workstation_l1|cis_workstation_l2|e8|ism_o|pci-dss,11,0.9214,no
4,29,19,anssi_bp28_enhanced|anssi_bp28_high|anssi_bp28_intermediary|anssi_bp28_minimal|ccn_advanced|ccn_basic|ccn_intermediate|cis|cis_server_l1|cis_workstation_l1|cis_workstation_l2|cui|e8|hipaa|ism_o|ospp|pci-dss|stig|stig_gui,xccdf_org.ssgproject.content_rule_accounts_passwords_pam_faillock_unlock_time,Set Lockout Time for Failed Password Attempts,xccdf_org.ssgproject.content_rule_set_password_hashing_algorithm_systemauth,Set PAM''s Password Hashing Algorithm,medium,anssi_bp28_enhanced|anssi_bp28_high|anssi_bp28_intermediary|anssi_bp28_minimal|ccn_advanced|ccn_basic|ccn_intermediate|cis|cis_server_l1|cis_workstation_l1|cis_workstation_l2|pci-dss,12,0.9375,no
4,29,19,anssi_bp28_enhanced|anssi_bp28_high|anssi_bp28_intermediary|anssi_bp28_minimal|ccn_advanced|ccn_basic|ccn_intermediate|cis|cis_server_l1|cis_workstation_l1|cis_workstation_l2|cui|e8|hipaa|ism_o|ospp|pci-dss|stig|stig_gui,xccdf_org.ssgproject.content_rule_accounts_passwords_pam_faillock_unlock_time,Set Lockout Time for Failed Password Attempts,xccdf_org.ssgproject.content_rule_grub2_password,Set Boot Loader Password in grub2,high,anssi_bp28_enhanced|anssi_bp28_high|anssi_bp28_intermediary|ccn_advanced|ccn_basic|ccn_intermediate|cis|cis_server_l1|cis_workstation_l1|cis_workstation_l2|hipaa|stig|stig_gui,13,0.9331,no
4,29,19,anssi_bp28_enhanced|anssi_bp28_high|anssi_bp28_intermediary|anssi_bp28_minimal|ccn_advanced|ccn_basic|ccn_intermediate|cis|cis_server_l1|cis_workstation_l1|cis_workstation_l2|cui|e8|hipaa|ism_o|ospp|pci-dss|stig|stig_gui,xccdf_org.ssgproject.content_rule_accounts_passwords_pam_faillock_unlock_time,Set Lockout Time for Failed Password Attempts,xccdf_org.ssgproject.content_rule_accounts_passwords_pam_faillock_deny,Lock Accounts After Failed Password Attempts,medium,anssi_bp28_enhanced|anssi_bp28_high|anssi_bp28_intermediary|anssi_bp28_minimal|ccn_advanced|cis|cis_server_l1|cis_workstation_l1|cis_workstation_l2|cui|ism_o|ospp|pci-dss|stig|stig_gui,15,0.9864,no
4,29,19,anssi_bp28_enhanced|anssi_bp28_high|anssi_bp28_intermediary|anssi_bp28_minimal|ccn_advanced|ccn_basic|ccn_intermediate|cis|cis_server_l1|cis_workstation_l1|cis_workstation_l2|cui|e8|hipaa|ism_o|ospp|pci-dss|stig|stig_gui,xccdf_org.ssgproject.content_rule_accounts_passwords_pam_faillock_unlock_time,Set Lockout Time for Failed Password Attempts,xccdf_org.ssgproject.content_rule_accounts_passwords_pam_faillock_unlock_time,Set Lockout Time for Failed Password Attempts,medium,anssi_bp28_enhanced|anssi_bp28_high|anssi_bp28_intermediary|anssi_bp28_minimal|ccn_advanced|cis|cis_server_l1|cis_workstation_l1|cis_workstation_l2|cui|ism_o|ospp|pci-dss|stig|stig_gui,15,1.0,yes
5,31,19,anssi_bp28_enhanced|anssi_bp28_high|anssi_bp28_intermediary|anssi_bp28_minimal|ccn_advanced|ccn_basic|ccn_intermediate|cis|cis_server_l1|cis_workstation_l1|cis_workstation_l2|cui|e8|hipaa|ism_o|ospp|pci-dss|stig|stig_gui,xccdf_org.ssgproject.content_rule_service_rlogin_disabled,Disable rlogin Service,xccdf_org.ssgproject.content_rule_configure_user_data_backups,Configure Backups of User Data,medium,,0,0.8692,no
5,31,19,anssi_bp28_enhanced|anssi_bp28_high|anssi_bp28_intermediary|anssi_bp28_minimal|ccn_advanced|ccn_basic|ccn_intermediate|cis|cis_server_l1|cis_workstation_l1|cis_workstation_l2|cui|e8|hipaa|ism_o|ospp|pci-dss|stig|stig_gui,xccdf_org.ssgproject.content_rule_service_rlogin_disabled,Disable rlogin Service,xccdf_org.ssgproject.content_rule_package_MFEhiplsm_installed,Install the Host Intrusion Prevention System (HIPS) Module,medium,,0,0.876,no
5,31,19,anssi_bp28_enhanced|anssi_bp28_high|anssi_bp28_intermediary|anssi_bp28_minimal|ccn_advanced|ccn_basic|ccn_intermediate|cis|cis_server_l1|cis_workstation_l1|cis_workstation_l2|cui|e8|hipaa|ism_o|ospp|pci-dss|stig|stig_gui,xccdf_org.ssgproject.content_rule_service_rlogin_disabled,Disable rlogin Service,xccdf_org.ssgproject.content_rule_service_ntpdate_disabled,Disable ntpdate Service (ntpdate),low,,0,0.9408,no
5,31,19,anssi_bp28_enhanced|anssi_bp28_high|anssi_bp28_intermediary|anssi_bp28_minimal|ccn_advanced|ccn_basic|ccn_intermediate|cis|cis_server_l1|cis_workstation_l1|cis_workstation_l2|cui|e8|hipaa|ism_o|ospp|pci-dss|stig|stig_gui,xccdf_org.ssgproject.content_rule_service_rlogin_disabled,Disable rlogin Service,xccdf_org.ssgproject.content_rule_service_oddjobd_disabled,Disable Odd Job Daemon (oddjobd),medium,,0,0.9394,no
5,31,19,anssi_bp28_enhanced|anssi_bp28_high|anssi_bp28_intermediary|anssi_bp28_minimal|ccn_advanced|ccn_basic|ccn_intermediate|cis|cis_server_l1|cis_workstation_l1|cis_workstation_l2|cui|e8|hipaa|ism_o|ospp|pci-dss|stig|stig_gui,xccdf_org.ssgproject.content_rule_service_rlogin_disabled,Disable rlogin Service,xccdf_org.ssgproject.content_rule_service_qpidd_disabled,Disable Apache Qpid (qpidd),low,,0,0.9348,no
5,31,19,anssi_bp28_enhanced|anssi_bp28_high|anssi_bp28_intermediary|anssi_bp28_minimal|ccn_advanced|ccn_basic|ccn_intermediate|cis|cis_server_l1|cis_workstation_l1|cis_workstation_l2|cui|e8|hipaa|ism_o|ospp|pci-dss|stig|stig_gui,xccdf_org.ssgproject.content_rule_service_rlogin_disabled,Disable rlogin Service,xccdf_org.ssgproject.content_rule_service_rdisc_disabled,Disable Network Router Discovery Daemon (rdisc),medium,,0,0.9409,no
5,31,19,anssi_bp28_enhanced|anssi_bp28_high|anssi_bp28_intermediary|anssi_bp28_minimal|ccn_advanced|ccn_basic|ccn_intermediate|cis|cis_server_l1|cis_workstation_l1|cis_workstation_l2|cui|e8|hipaa|ism_o|ospp|pci-dss|stig|stig_gui,xccdf_org.ssgproject.content_rule_service_rlogin_disabled,Disable rlogin Service,xccdf_org.ssgproject.content_rule_service_rhnsd_disabled,Disable Red Hat Network Service (rhnsd),low,,0,0.9397,no
5,31,19,anssi_bp28_enhanced|anssi_bp28_high|anssi_bp28_intermediary|anssi_bp28_minimal|ccn_advanced|ccn_basic|ccn_intermediate|cis|cis_server_l1|cis_workstation_l1|cis_workstation_l2|cui|e8|hipaa|ism_o|ospp|pci-dss|stig|stig_gui,xccdf_org.ssgproject.content_rule_service_rlogin_disabled,Disable rlogin Service,xccdf_org.ssgproject.content_rule_service_cron_enabled,Enable cron Service,medium,,0,0.9293,no
5,31,19,anssi_bp28_enhanced|anssi_bp28_high|anssi_bp28_intermediary|anssi_bp28_minimal|ccn_advanced|ccn_basic|ccn_intermediate|cis|cis_server_l1|cis_workstation_l1|cis_workstation_l2|cui|e8|hipaa|ism_o|ospp|pci-dss|stig|stig_gui,xccdf_org.ssgproject.content_rule_service_rlogin_disabled,Disable rlogin Service,xccdf_org.ssgproject.content_rule_service_atd_disabled,Disable At Service (atd),medium,,0,0.9321,no
5,31,19,anssi_bp28_enhanced|anssi_bp28_high|anssi_bp28_intermediary|anssi_bp28_minimal|ccn_advanced|ccn_basic|ccn_intermediate|cis|cis_server_l1|cis_workstation_l1|cis_workstation_l2|cui|e8|hipaa|ism_o|ospp|pci-dss|stig|stig_gui,xccdf_org.ssgproject.content_rule_service_rlogin_disabled,Disable rlogin Service,xccdf_org.ssgproject.content_rule_service_dhcpd_disabled,Disable DHCP Service,medium,,0,0.9492,no
5,31,19,anssi_bp28_enhanced|anssi_bp28_high|anssi_bp28_intermediary|anssi_bp28_minimal|ccn_advanced|ccn_basic|ccn_intermediate|cis|cis_server_l1|cis_workstation_l1|cis_workstation_l2|cui|e8|hipaa|ism_o|ospp|pci-dss|stig|stig_gui,xccdf_org.ssgproject.content_rule_service_rlogin_disabled,Disable rlogin Service,xccdf_org.ssgproject.content_rule_package_krb5-server_removed,Remove the Kerberos Server Package,medium,,0,0.9244,no
5,31,19,anssi_bp28_enhanced|anssi_bp28_high|anssi_bp28_intermediary|anssi_bp28_minimal|ccn_advanced|ccn_basic|ccn_intermediate|cis|cis_server_l1|cis_workstation_l1|cis_workstation_l2|cui|e8|hipaa|ism_o|ospp|pci-dss|stig|stig_gui,xccdf_org.ssgproject.content_rule_service_rlogin_disabled,Disable rlogin Service,xccdf_org.ssgproject.content_rule_package_389-ds-base_removed,Uninstall 389-ds-base Package,low,,0,0.9227,no
